question_id,scenario_id,domain,seed,forecaster_id,interface_id,friction_level,forecast_metric,target_metric,executed_metric,target_executed_gap,realized_cost,realized_turnover_or_adjustment,rank_within_forecast_metric,rank_within_executed_metric
Q2,synthetic_q2_stress_v2,synthetic,37,moving_average,tempered,0.5,-0.06310292117305207,-0.08164960486148537,-0.14981831352318856,0.06816870866170319,0.011831724434819798,0.023663448869639597,3,4
Q2,synthetic_q2_stress_v2,synthetic,37,naive_last,tempered,0.5,-0.038459026734918536,-0.09251518380735821,-0.10494738079609782,0.01243219698873961,0.01409276171983733,0.02818552343967466,1,2
Q2,synthetic_q2_stress_v2,synthetic,37,noisy_overreactive,tempered,0.5,-0.09840693748744234,-0.22660685665138286,-0.0967922106568268,-0.12981464599455605,0.02051284153007142,0.04102568306014284,4,1
Q2,synthetic_q2_stress_v2,synthetic,37,linear_ar,tempered,1.0,-0.04095455950922835,-0.1335580730166039,-0.1532203995336682,0.019662326517064288,0.02383427787989589,0.02383427787989589,2,3
Q2,synthetic_q2_stress_v2,synthetic,37,moving_average,tempered,1.0,-0.06310292117305207,-0.10019628854991867,-0.18662037803834555,0.08642408948842688,0.02273095728550733,0.02273095728550733,3,4
Q2,synthetic_q2_stress_v2,synthetic,37,naive_last,tempered,1.0,-0.038459026734918536,-0.1465713408797979,-0.14129854024035982,-0.00527280063943808,0.025396225170646443,0.025396225170646443,1,2
Q2,synthetic_q2_stress_v2,synthetic,37,noisy_overreactive,tempered,1.0,-0.09840693748744234,-0.3713021841552717,-0.13429702850663078,-0.23700515564864094,0.03395033355548785,0.03395033355548785,4,1
Q2,synthetic_q2_stress_v2,synthetic,38,linear_ar,tempered,0.0,-0.03997080761482299,-0.03997080761482299,-0.03997080761482299,0.0,0.0,0.09455550025239896,2,2
Q2,synthetic_q2_stress_v2,synthetic,38,moving_average,tempered,0.0,-0.06520569943379508,-0.06520569943379508,-0.06520569943379508,0.0,0.0,0.03785255873361486,3,3
Q2,synthetic_q2_stress_v2,synthetic,38,naive_last,tempered,0.0,-0.037326145181423874,-0.037326145181423874,-0.037326145181423874,0.0,0.0,0.10883903040999303,1,1
Q2,synthetic_q2_stress_v2,synthetic,38,noisy_overreactive,tempered,0.0,-0.09389854527090266,-0.0766787599689119,-0.0766787599689119,0.0,0.0,0.29038787603576627,4,4
Q2,synthetic_q2_stress_v2,synthetic,38,linear_ar,tempered,0.25,-0.03997080761482299,-0.06360968267792273,-0.09769188247852618,0.03408219980060345,0.006984365510018049,0.027937462040072195,2,3
Q2,synthetic_q2_stress_v2,synthetic,38,moving_average,tempered,0.25,-0.06520569943379508,-0.0746688391171988,-0.13279406159939897,0.05812522248220017,0.006194502465936598,0.02477800986374639,3,4
Q2,synthetic_q2_stress_v2,synthetic,38,naive_last,tempered,0.25,-0.037326145181423874,-0.06453590278392214,-0.08687018117279344,0.022334278388871295,0.007589411334280221,0.030357645337120882,1,2
Q2,synthetic_q2_stress_v2,synthetic,38,noisy_overreactive,tempered,0.25,-0.09389854527090266,-0.1492757289778535,-0.07661687856473444,-0.07265885041311905,0.011584870850806294,0.046339483403225176,4,1
Q2,synthetic_q2_stress_v2,synthetic,38,linear_ar,tempered,0.5,-0.03997080761482299,-0.0872485577410225,-0.11771787588884858,0.03046931814782608,0.013090837715667648,0.026181675431335295,2,3
Q2,synthetic_q2_stress_v2,synthetic,38,moving_average,tempered,0.5,-0.06520569943379508,-0.08413197880060251,-0.15219656942007517,0.06806459061947266,0.01199044640945851,0.02398089281891702,3,4
Q2,synthetic_q2_stress_v2,synthetic,38,naive_last,tempered,0.5,-0.037326145181423874,-0.09174566038642039,-0.10618086188374559,0.014435201497325204,0.014084728733736515,0.02816945746747303,1,2
Q2,synthetic_q2_stress_v2,synthetic,38,noisy_overreactive,tempered,0.5,-0.09389854527090266,-0.22187269798679504,-0.09727512552686536,-0.12459757245992968,0.020254239586509366,0.04050847917301873,4,1
Q2,synthetic_q2_stress_v2,synthetic,38,linear_ar,tempered,1.0,-0.03997080761482299,-0.13452630786722194,-0.15534371908691155,0.020817411219689608,0.023916444515727157,0.023916444515727157,2,3
Q2,synthetic_q2_stress_v2,synthetic,38,moving_average,tempered,1.0,-0.06520569943379508,-0.10305825816740993,-0.18907532152393222,0.08601706335652229,0.022843854763110728,0.022843854763110728,3,4
Q2,synthetic_q2_stress_v2,synthetic,38,naive_last,tempered,1.0,-0.037326145181423874,-0.1461651755914169,-0.1427565964263369,-0.00340857916508,0.02534202989062674,0.02534202989062674,1,2
Q2,synthetic_q2_stress_v2,synthetic,38,noisy_overreactive,tempered,1.0,-0.09389854527090266,-0.3670666360046782,-0.13479733867225469,-0.23226929733242352,0.03332670675037592,0.03332670675037592,4,1
Q2,synthetic_q2_stress_v2,synthetic,39,linear_ar,tempered,0.0,-0.03824570673687197,-0.03824570673687197,-0.03824570673687197,0.0,0.0,0.09078469660628305,2,2
Q2,synthetic_q2_stress_v2,synthetic,39,moving_average,tempered,0.0,-0.06281423429656179,-0.06281423429656179,-0.06281423429656179,0.0,0.0,0.03551322798329144,3,3
Q2,synthetic_q2_stress_v2,synthetic,39,naive_last,tempered,0.0,-0.03621634105845343,-0.03621634105845343,-0.03621634105845343,0.0,0.0,0.1025489626530212,1,1
Q2,synthetic_q2_stress_v2,synthetic,39,noisy_overreactive,tempered,0.0,-0.09435291220807372,-0.07574377034873173,-0.07574377034873173,0.0,0.0,0.27838728306390476,4,4
Q2,synthetic_q2_stress_v2,synthetic,39,linear_ar,tempered,0.25,-0.03824570673687197,-0.06094188088844273,-0.09356480110253097,0.03262292021408824,0.006934289115099942,0.02773715646039977,2,3
Q2,synthetic_q2_stress_v2,synthetic,39,moving_average,tempered,0.25,-0.06281423429656179,-0.07169254129238463,-0.12835899042111745,0.056666449128732824,0.0060056594022981896,0.024022637609192758,3,4
Q2,synthetic_q2_stress_v2,synthetic,39,naive_last,tempered,0.25,-0.03621634105845343,-0.06185358172170873,-0.08397402269825978,0.022120440976551047,0.007461948765725888,0.02984779506290355,1,2
Q2,synthetic_q2_stress_v2,synthetic,39,noisy_overreactive,tempered,0.25,-0.09435291220807372,-0.14534059111470793,-0.07469505624100349,-0.07064553487370444,0.011207924326870374,0.044831697307481495,4,1
Q2,synthetic_q2_stress_v2,synthetic,39,linear_ar,tempered,0.5,-0.03824570673687197,-0.08363805504001348,-0.113002398849216,0.02936434380920251,0.012951378702340095,0.02590275740468019,2,3
Q2,synthetic_q2_stress_v2,synthetic,39,moving_average,tempered,0.5,-0.06281423429656179,-0.0805708482882075,-0.14700876859803888,0.06643792030983138,0.011652085138314927,0.023304170276629853,3,4
Q2,synthetic_q2_stress_v2,synthetic,39,naive_last,tempered,0.5,-0.03621634105845343,-0.08749082238496404,-0.10268755213334942,0.015196729748385374,0.013851857306289015,0.02770371461257803,1,2
Q2,synthetic_q2_stress_v2,synthetic,39,noisy_overreactive,tempered,0.5,-0.09435291220807372,-0.2149374118806841,-0.09485302218282458,-0.12008438969785952,0.019772534273261776,0.03954506854652355,4,1
Q2,synthetic_q2_stress_v2,synthetic,39,linear_ar,tempered,1.0,-0.03824570673687197,-0.12903040334315502,-0.14932869589496817,0.020298292551813146,0.02358876784613986,0.02358876784613986,2,3
Q2,synthetic_q2_stress_v2,synthetic,39,moving_average,tempered,1.0,-0.06281423429656179,-0.09832746227985321,-0.18229604499343185,0.08396858271357864,0.022297960384527634,0.022297960384527634,3,4
Q2,synthetic_q2_stress_v2,synthetic,39,naive_last,tempered,1.0,-0.03621634105845343,-0.13876530371147464,-0.13783030435509655,-0.0009349993563780856,0.024839165075284896,0.024839165075284896,1,2
Q2,synthetic_q2_stress_v2,synthetic,39,noisy_overreactive,tempered,1.0,-0.09435291220807372,-0.3541310534126365,-0.1314664126638653,-0.2226646407487712,0.032951861278394626,0.032951861278394626,4,1
